Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity
2023-01-11,Indiranagar,CMH Road,10347,36.3171862606867,1.1485058138893700,35.6719788175021,47.03913523221450,0,70.694,49.104331664029,77.2388348386611,83.36144713988720,186,Clear,No
2023-01-11,Whitefield,Marathahalli Bridge,9585,37.6514023830385,1.1146152322849600,22.02461829556230,48.495674354390900,1,69.17,30.789993092527700,79.62551197922010,55.06198323941820,206,Fog,No
2023-01-11,Koramangala,Sarjapur Road,32097,45.27859348270480,1.5,100.0,100.0,1,114.194,12.464481005005200,62.1062376807246,52.684226706789200,100,Clear,No
2023-01-11,Electronic City,Silk Board Junction,6323,33.91365496149920,1.2635360814959900,24.01789070404490,28.146623201077500,1,62.646,63.7605195322095,66.65923758819600,73.52843562126710,201,Rain,No
2023-01-11,M.G. Road,Trinity Circle,49285,31.054078841312200,1.5,100.0,100.0,0,148.57,59.57015716714950,84.76660056911570,65.8307738741742,106,Clear,Yes
2023-01-11,M.G. Road,Anil Kumble Circle,53004,31.791010021945200,1.5,100.0,100.0,1,156.00800000000000,29.184099082259800,95.44999322104850,74.05072468539350,103,Clear,No
2023-01-11,Pattanagere,South End Circle,29390,30.436440726478900,1.5,100.0,100.0,4,108.78,37.099794827871000,90.0461083609702,99.68889461403360,101,Clear,No
2023-01-11,Hebbal,Hebbal Flyover,32279,38.1141342573396,1.5,100.0,100.0,2,114.558,23.61389235801100,69.48860068115370,99.68927466393410,91,Clear,No
2023-01-11,Yeshwanthpur,Tumkur Road,12682,45.450189915923200,1.378113666982140,39.51486783516700,63.302879657841500,0,75.364,12.27812441808360,78.71267625879580,56.083368504288,205,Clear,No
2023-01-12,Indiranagar,100 Feet Road,32680,27.744617394384600,1.5,100.0,100.0,5,115.36,34.442020873439200,84.28634917401120,65.13740342255360,108,Overcast,No
2023-01-12,Indiranagar,CMH Road,34130,20.0,1.5,100.0,100.0,2,118.26,55.500096286219800,62.974496338672300,79.87488310656380,113,Clear,No
2023-01-12,Whitefield,ITPL Main Road,16199,42.44439214289820,1.127562382822330,60.514501021560900,84.46846065530630,1,82.398,39.59929064605450,82.95834359821380,95.80284397949050,93,Clear,No
2023-01-12,Koramangala,Sony World Junction,45122,34.33809552874240,1.5,100.0,100.0,2,140.244,75.80234523828810,65.51070419788110,95.11114058517800,107,Clear,No
2023-01-12,Koramangala,Sarjapur Road,44066,39.68182185939470,1.5,100.0,100.0,4,138.132,48.78164619409540,62.45902849789310,59.02460234657580,107,Clear,No
2023-01-12,M.G. Road,Trinity Circle,37019,33.99114676536520,1.5,100.0,100.0,1,124.038,51.50504776087850,66.98089905381820,86.11168567363250,94,Overcast,No
2023-01-12,M.G. Road,Anil Kumble Circle,57347,26.78877190582310,1.5,100.0,100.0,1,164.69400000000000,70.68817095935420,75.5049594650341,50.96387179842500,94,Overcast,No
2023-01-12,Pattanagere,Pattanagere 4th Block,25516,44.04232403906890,1.5,82.76207280525310,100.0,2,101.032,16.2372826586987,63.80055827711460,97.51247868933240,111,Clear,No
2023-01-12,Pattanagere,South End Circle,25095,31.680257621404300,1.5,78.85454072136120,100.0,4,100.19,51.83450684135120,71.22559327998500,57.527926597779200,100,Overcast,No
2023-01-13,Indiranagar,100 Feet Road,35408,39.05674474911670,1.5,100.0,100.0,4,120.816,35.507796914493500,67.22054734156040,83.4916509160048,101,Clear,No
2023-01-13,Indiranagar,CMH Road,28595,20.0,1.5,91.62973930554550,100.0,1,107.19,48.32132310298550,83.86688624157580,51.068983863266600,90,Clear,No
2023-01-13,Whitefield,Marathahalli Bridge,15311,52.334722675905700,1.139905085746500,46.360211918329700,81.23074359542560,0,80.622,52.738227994526100,89.41949048252410,66.68570343946870,130,Clear,No
2023-01-13,Koramangala,Sony World Junction,44659,25.51565217623430,1.5,100.0,100.0,0,139.31800000000000,55.49563408601720,87.81004931831160,94.44910511906040,92,Clear,No
2023-01-13,Koramangala,Sarjapur Road,46871,38.51742428366360,1.5,100.0,100.0,3,143.74200000000000,48.41569416539080,73.20243215374460,98.73803867643650,99,Rain,Yes
2023-01-13,M.G. Road,Trinity Circle,26671,44.8759218424679,1.5,79.69015961440930,100.0,4,103.342,52.08788314913560,80.03970978139700,51.30788442288580,95,Clear,No
2023-01-13,Hebbal,Hebbal Flyover,10706,37.230133917855400,1.2411347229203200,36.458229979927300,51.33519935474760,0,71.412,64.94065291633390,61.54622271978720,52.95682344312960,191,Windy,Yes
2023-01-13,Hebbal,Ballari Road,31631,44.26744183502550,1.5,100.0,100.0,3,113.262,52.391518343421200,73.51904612850060,79.80607227749290,104,Clear,No
2023-01-13,Yeshwanthpur,Tumkur Road,6936,44.0577024368296,1.3043216850537800,15.057882633667500,38.007250254907000,0,63.872,72.29631383863140,62.6729260927098,96.09899242959770,218,Fog,Yes
2023-01-14,Indiranagar,100 Feet Road,26182,36.11014700282060,1.5,88.12694228356220,100.0,4,102.364,24.548007358972900,97.2178294172736,89.61101103514400,113,Overcast,No
2023-01-14,Indiranagar,CMH Road,33423,41.61631481210650,1.5,100.0,100.0,4,116.846,75.4162735806123,66.11551929819090,87.91277217986970,95,Clear,No
2023-01-14,Whitefield,Marathahalli Bridge,15407,58.23565770420700,1.0009485587817600,42.089535879854600,76.98535144938180,1,80.814,51.967205761631600,99.13252504974020,74.68890161464150,103,Clear,No
2023-01-14,Koramangala,Sony World Junction,29281,33.759031731102300,1.5,99.21867785288610,100.0,2,108.562,51.18403179857730,79.66364837211900,74.40612167144840,110,Clear,No
2023-01-14,Koramangala,Sarjapur Road,48832,33.96383354002580,1.5,100.0,100.0,2,147.664,15.383031624778900,88.53960944944940,51.75078155743130,90,Clear,No
2023-01-14,M.G. Road,Anil Kumble Circle,52201,27.310636883419300,1.5,100.0,100.0,3,154.402,51.36518775550170,80.71967341319560,79.70043198107220,82,Clear,No
2023-01-14,Pattanagere,Pattanagere 4th Block,31563,27.206169331400400,1.5,100.0,100.0,3,113.126,66.73472846158850,62.64720619800340,66.53303089587480,106,Clear,No
2023-01-14,Pattanagere,South End Circle,17222,49.53298374341480,1.2906665590821500,51.92272472310860,81.9914631719481,2,84.444,42.34236910838830,82.1103968966059,70.406371336218,108,Overcast,No
2023-01-14,Hebbal,Ballari Road,9225,47.90620971705490,1.2202679644334100,35.17249910002120,45.19585426227280,0,68.45,72.09919802092120,61.72980167085790,95.23762549256410,225,Overcast,No
2023-01-15,Indiranagar,100 Feet Road,49820,40.437918577045600,1.5,100.0,100.0,2,149.64,78.77286703598900,82.12636131956120,74.16870668169870,89,Fog,No
2023-01-15,Indiranagar,CMH Road,37195,20.0,1.5,100.0,100.0,1,124.39,33.357748055579000,98.33867751624250,63.20186920808160,98,Clear,No
2023-01-15,Whitefield,Marathahalli Bridge,17473,49.97563860869100,1.1387409263694700,55.38672336182920,90.09588460403440,1,84.946,62.46962444586140,94.54820026366510,61.751914247878300,105,Overcast,No
2023-01-15,Pattanagere,Pattanagere 4th Block,25888,39.023366427484300,1.5,80.5692842198142,100.0,2,101.77600000000000,24.898275051908400,97.55177169116700,90.29299845416160,92,Clear,No
2023-01-15,Pattanagere,South End Circle,36506,36.26968412815880,1.5,100.0,100.0,5,123.012,77.70018751901440,60.766479067882800,82.42024852458370,112,Clear,No
2023-01-15,Hebbal,Hebbal Flyover,28206,41.00512844363840,1.5,85.78412525508710,100.0,1,106.412,25.396532570653600,78.64000823128260,92.7991422405391,85,Clear,No
2023-01-15,Yeshwanthpur,Yeshwanthpur Circle,28225,26.50791424062710,1.5,89.17940070930490,100.0,3,106.45,76.62342207716030,79.78130325010660,70.41549644107450,120,Rain,No
2023-01-16,Indiranagar,CMH Road,25055,23.10574355294040,1.5,78.96033240860780,100.0,3,100.11,34.36454742715710,62.9215135264309,74.68181135559370,82,Clear,No
2023-01-16,Whitefield,Marathahalli Bridge,17718,47.444226107915900,1.0726355265697300,49.49610012502390,92.42841731187730,1,85.436,14.188645726975100,95.61821090888360,70.95780174009270,115,Overcast,No
2023-01-16,Koramangala,Sony World Junction,49631,41.67108991929200,1.5,100.0,100.0,3,149.262,54.145732105832000,68.11482143757110,93.0612255906362,103,Overcast,No
2023-01-16,Koramangala,Sarjapur Road,31265,32.507826871626700,1.5,100.0,100.0,2,112.53,16.880376982331300,62.375394630126100,81.52898693757910,95,Clear,No
2023-01-16,M.G. Road,Trinity Circle,38118,62.13266845469300,1.5,100.0,100.0,3,126.236,56.88944029090390,79.12978586642630,81.37742089803430,91,Clear,No
2023-01-16,Pattanagere,South End Circle,17266,68.21068510688200,1.2821647771451700,59.90882493994780,87.00408678483960,2,84.532,47.70551598599860,88.95774984158980,90.19577704853270,94,Clear,No
2023-01-16,Hebbal,Ballari Road,19367,34.464074852796200,1.0900705261836000,63.095082746378700,99.02385703886100,1,88.73400000000000,63.78857746016060,64.1392113817275,68.97171361486700,123,Clear,No
2023-01-16,Yeshwanthpur,Yeshwanthpur Circle,7083,38.66302533222510,1.2247575638663900,27.739476341652200,31.732411315957000,0,64.166,52.06644177079360,68.89503433483310,77.36713358817650,204,Overcast,No
2023-01-17,Indiranagar,100 Feet Road,24218,59.934177143063400,1.1005234587826400,83.86007346169980,100.0,2,98.436,18.8882269093387,63.609799564359200,94.4713384794614,119,Clear,No
2023-01-17,Koramangala,Sony World Junction,46404,50.3941796003272,1.5,100.0,100.0,2,142.808,64.68290951471190,70.45790031244570,95.77969829905580,94,Clear,No
2023-01-17,Koramangala,Sarjapur Road,30655,20.34187087324300,1.5,100.0,100.0,1,111.31,39.955517358062100,64.94569179780350,51.85394695775220,88,Rain,No
2023-01-17,Electronic City,Hosur Road,17385,52.77187880755030,1.1013094375699100,57.77133799118270,90.8921209820731,0,84.77000000000000,44.06420338594730,90.30381047620540,80.0565214579593,100,Rain,No
2023-01-17,M.G. Road,Trinity Circle,25071,27.983854488484600,1.5,91.97108501015390,100.0,4,100.142,73.37617873710030,72.77594649578870,70.37686156984710,109,Clear,No
2023-01-17,Pattanagere,Pattanagere 4th Block,38647,20.0,1.5,100.0,100.0,0,127.294,23.472988255680400,84.59893943334370,72.3186386354541,97,Clear,No
2023-01-17,Pattanagere,South End Circle,11864,41.050031563680000,1.1030566018502400,36.06199360597950,62.28870424538640,1,73.72800000000000,34.90001949981440,93.2130622912382,98.69172507055550,192,Clear,No
2023-01-17,Hebbal,Ballari Road,18068,49.67738747977800,1.2585280320678400,68.37901053787400,87.9421469022216,0,86.136,65.65909714247910,89.414951709733,70.4327642227707,99,Clear,No
2023-01-17,Yeshwanthpur,Yeshwanthpur Circle,6259,49.50783310133710,1.2894596088368200,15.5542931850724,36.215621087826900,0,62.518,12.893719920106400,90.90715509986590,70.50451225652490,204,Clear,No
2023-01-17,Yeshwanthpur,Tumkur Road,19103,35.41925122686450,1.3832847525345700,56.78093851230660,93.05909759481960,0,88.206,78.64857994261980,87.6567789826369,55.70950375050400,108,Windy,No
2023-01-18,Indiranagar,100 Feet Road,39999,43.14167379619860,1.5,100.0,100.0,2,129.998,24.968669034460000,97.00118833533160,51.63002671621970,105,Clear,No
2023-01-18,Koramangala,Sony World Junction,43505,44.23510469006720,1.5,100.0,100.0,0,137.01,15.089933966018000,60.85767078501850,76.3622224468057,103,Overcast,No
2023-01-18,Koramangala,Sarjapur Road,16164,35.127757659110900,1.2029695565243900,53.64179994699460,77.3441039844994,0,82.328,77.12238808335920,73.6224175607408,79.57162062750460,79,Clear,No
2023-01-18,Electronic City,Silk Board Junction,19217,36.307174160738200,1.3826937953107400,63.46740383366860,93.08933678612210,1,88.434,74.62554106171960,88.82344301492830,71.53048029298130,103,Clear,No
2023-01-18,M.G. Road,Trinity Circle,37594,37.89390472369450,1.5,100.0,100.0,1,125.188,25.766483490825600,70.19104022099950,82.36258111815310,97,Clear,No
2023-01-18,M.G. Road,Anil Kumble Circle,27797,47.52020739211080,1.5,92.02999823698330,100.0,1,105.594,72.68980296269140,90.93841467846240,87.04817472728800,108,Windy,No
2023-01-18,Pattanagere,Pattanagere 4th Block,29197,40.31408067312780,1.5,92.43081500183630,100.0,3,108.394,77.79097996348800,76.60085562611340,88.19928597952050,97,Rain,No
2023-01-18,Hebbal,Hebbal Flyover,36081,35.602888843349100,1.5,100.0,100.0,2,122.162,31.055738216816100,70.29394941129480,52.51300816241980,99,Clear,No
2023-01-18,Hebbal,Ballari Road,40111,42.77889373758950,1.5,100.0,100.0,2,130.22200000000000,67.46370566567510,92.8903598765259,84.24893081973890,99,Overcast,No
2023-01-19,Indiranagar,100 Feet Road,20520,48.83328058595980,1.3347650701741100,74.11082474550000,100.0,0,91.04000000000000,44.082869389080300,65.4337127746068,83.68802208895980,94,Clear,No
2023-01-19,Indiranagar,CMH Road,33572,57.9452950863024,1.5,100.0,100.0,6,117.144,37.816512442343000,96.78170840068850,78.14864292197810,108,Clear,No
2023-01-19,Whitefield,Marathahalli Bridge,7189,57.195441913761500,1.17151584303262,25.204381612320500,32.047511658709900,0,64.378,77.26163145870800,73.5558602566188,62.776242305153000,167,Clear,No
2023-01-19,Whitefield,ITPL Main Road,23675,67.41580503237150,1.3259285980913800,86.06315768605920,100.0,0,97.35,38.43254479808060,85.37853920776370,53.142550550817900,107,Clear,No
2023-01-19,Koramangala,Sony World Junction,30811,36.325116974386600,1.5,100.0,100.0,2,111.622,68.30620766719090,66.7185965137956,64.49865224747630,102,Rain,No
2023-01-19,Koramangala,Sarjapur Road,51972,25.834800829936000,1.5,100.0,100.0,2,153.94400000000000,57.13612078411270,89.01531674612530,59.80991453053130,89,Overcast,No
2023-01-19,Electronic City,Silk Board Junction,6139,43.7190724684314,1.1262914385880600,11.265104353201600,28.104772830140000,0,62.278,17.47402791509440,96.88653410432500,94.99425208746990,183,Clear,No
2023-01-19,M.G. Road,Trinity Circle,41992,25.548706807373200,1.5,100.0,100.0,3,133.98400000000000,39.099575278471200,77.89903745402970,73.16193394494940,93,Clear,Yes
2023-01-19,Pattanagere,Pattanagere 4th Block,32220,30.81580525552870,1.5,100.0,100.0,0,114.44,64.72628752546810,91.62546340138390,85.09775142466270,115,Clear,No
2023-01-19,Pattanagere,South End Circle,31682,37.463091203218000,1.5,100.0,100.0,3,113.364,62.24458016005,83.83360253065470,50.76685909212810,107,Fog,No
2023-01-19,Hebbal,Ballari Road,39494,20.0,1.5,100.0,100.0,0,128.988,49.813872682549800,72.85612615871400,78.97778086133150,103,Overcast,No
2023-01-19,Yeshwanthpur,Tumkur Road,9066,39.43307860590220,1.3176336827844200,29.16533960368460,49.731673190653800,1,68.132,40.81248313790580,99.79512900273170,70.49709221766390,195,Clear,No
2023-01-20,Indiranagar,100 Feet Road,44958,34.11550095624780,1.5,100.0,100.0,2,139.916,36.52107608473430,79.06230496693640,89.5401246106633,88,Clear,Yes
2023-01-20,Indiranagar,CMH Road,27670,28.823308174095100,1.5,91.21226640543320,100.0,2,105.34,72.6106458593612,75.87630666389320,69.12559134933460,110,Clear,No
2023-01-20,Koramangala,Sony World Junction,49849,41.80166807005430,1.5,100.0,100.0,3,149.69800000000000,79.58905022753670,62.918149583325700,82.38476838176620,131,Clear,No
2023-01-20,M.G. Road,Trinity Circle,54667,20.971541573775700,1.5,100.0,100.0,3,159.334,41.453862038268000,71.28641157409770,92.71504904861820,113,Rain,No
2023-01-20,M.G. Road,Anil Kumble Circle,28173,42.346056627087300,1.5,100.0,100.0,1,106.346,57.87716597776130,69.81325341796530,78.31401033331100,106,Clear,Yes
2023-01-20,Pattanagere,Pattanagere 4th Block,26105,34.97881488314490,1.5,88.85482250057930,100.0,3,102.21000000000000,49.93030443514190,75.26210385692030,71.09999049869830,79,Clear,No
2023-01-20,Pattanagere,South End Circle,22963,38.49963820299030,1.1794856211743200,67.46772383264460,100.0,2,95.926,54.27948217256840,92.45063037264420,56.39154622991860,101,Fog,No
2023-01-21,Indiranagar,100 Feet Road,32664,42.407144659618800,1.5,100.0,100.0,2,115.328,56.602689753565000,84.960659502463,91.10798297646240,94,Overcast,No
2023-01-21,Indiranagar,CMH Road,34904,27.612602928509700,1.5,100.0,100.0,1,119.808,59.64131225820000,86.96255274811320,79.29100334018060,108,Overcast,No
2023-01-21,Whitefield,ITPL Main Road,16318,55.13603911034220,1.200493892813070,60.08532038498860,82.1230854595088,1,82.636,64.32931450995410,66.55338359857910,61.26156726891300,89,Fog,No
2023-01-21,Koramangala,Sony World Junction,29627,26.272925936094700,1.5,96.32836992880960,100.0,2,109.25400000000000,28.645616728000700,89.44356003700280,93.49833456365410,82,Clear,No
2023-01-21,Koramangala,Sarjapur Road,65332,21.89257109444510,1.5,100.0,100.0,6,180.664,21.910531288970100,62.10711114078920,75.05805766445540,125,Clear,No
2023-01-21,M.G. Road,Anil Kumble Circle,34717,23.460346019574400,1.5,100.0,100.0,2,119.434,77.39956252219960,84.44840013164660,50.03470894277860,102,Fog,No
2023-01-21,Pattanagere,Pattanagere 4th Block,44464,40.77844528367440,1.5,100.0,100.0,3,138.928,77.83290550910780,79.06496945282490,56.31056721013360,101,Clear,No
2023-01-21,Hebbal,Hebbal Flyover,20196,44.358917711234000,1.2752936029145900,69.657627195349,100.0,1,90.392,15.155950708857500,83.59061185763990,87.66036436279390,102,Clear,No
2023-01-22,Indiranagar,100 Feet Road,10156,25.346293413341700,1.3247221804672200,27.48468366048090,48.53111163099170,0,70.312,37.99125247015750,70.23958993970650,63.1447922076068,189,Clear,No
2023-01-22,Indiranagar,CMH Road,13148,42.54072960923420,1.0402816469868900,52.71389865329980,63.82590370764990,0,76.29600000000000,27.720890534502200,62.78638482218810,78.3190673028336,192,Fog,No
2023-01-22,Koramangala,Sony World Junction,28441,32.62464177824100,1.5,91.10060084144110,100.0,1,106.882,10.583737000280500,63.55774247762590,51.807502097543400,97,Clear,No
2023-01-22,Koramangala,Sarjapur Road,14553,31.46387407104680,1.0379319656974300,55.32627345609220,74.52518497956770,0,79.106,20.527881646021200,67.76749247474940,56.0044792373872,184,Clear,No
2023-01-22,M.G. Road,Anil Kumble Circle,35341,46.33435722174050,1.5,100.0,100.0,2,120.682,56.754001845534400,74.4041472959877,69.6182167843347,89,Clear,No
2023-01-22,Pattanagere,Pattanagere 4th Block,33997,49.1665950980639,1.5,100.0,100.0,4,117.994,20.660646370949900,65.87673872554950,67.26975872346670,105,Clear,No
2023-01-22,Hebbal,Hebbal Flyover,21002,31.85974701378200,1.2778258810764000,61.92709995934990,100.0,1,92.00400000000000,57.85119741122640,69.27474344095740,95.98109812067880,93,Rain,No
2023-01-22,Yeshwanthpur,Tumkur Road,38708,57.26314397286570,1.5,100.0,100.0,1,127.416,44.809454883706000,97.03547646569090,63.66333432721880,93,Fog,No
2023-01-23,Indiranagar,100 Feet Road,21531,27.854927088365300,1.1251183572825200,66.12475098038290,100.0,0,93.062,59.234502433204800,87.35836938121250,72.51090561051670,95,Overcast,No
2023-01-23,Indiranagar,CMH Road,27609,32.66944802963690,1.5,97.51240765188110,100.0,1,105.218,69.87376419953810,86.42706382415890,58.77600560013150,105,Clear,No
2023-01-23,Whitefield,Marathahalli Bridge,12518,56.85501636168580,1.178671992253100,49.023214018860400,60.788435055058600,0,75.036,63.62562875472090,68.02090443652930,82.96312761683060,197,Fog,No
2023-01-23,Koramangala,Sony World Junction,33196,28.433046684427100,1.5,100.0,100.0,0,116.392,28.09618851690980,68.7708636972327,87.20854737546900,99,Fog,No
2023-01-23,Koramangala,Sarjapur Road,32717,46.64927236795500,1.5,100.0,100.0,3,115.434,60.24926299209660,62.70905314156560,75.12536185038700,101,Clear,No
2023-01-23,Electronic City,Silk Board Junction,12361,34.01967323839920,1.1981946101063900,36.12848039315170,66.2343528073413,1,74.72200000000000,43.220035238009100,80.67292769100790,87.80878874572150,197,Clear,No
2023-01-23,M.G. Road,Trinity Circle,53813,39.54517040278300,1.5,100.0,100.0,3,157.626,20.9160175264885,70.50552687564310,59.236424662285100,83,Clear,No
2023-01-23,M.G. Road,Anil Kumble Circle,26434,42.429739600131,1.5,80.65490971667680,100.0,3,102.868,42.8635524684247,80.75152253894700,71.123046567259,105,Clear,No
2023-01-23,Pattanagere,Pattanagere 4th Block,22224,72.72611283105620,1.1849542681969500,79.31245586433400,100.0,2,94.44800000000000,64.52351191068580,82.47577077454760,88.94886742174730,112,Clear,No
2023-01-23,Pattanagere,South End Circle,33876,23.649264166175200,1.5,100.0,100.0,2,117.752,31.290306768261700,66.45715818167660,96.65675651816100,94,Clear,No
2023-01-23,Hebbal,Ballari Road,20131,60.19873966437900,1.2758295270179600,58.43967147777700,100.0,0,90.262,66.60928253034990,82.5669888079307,86.95809090216310,91,Overcast,No
2023-01-23,Yeshwanthpur,Yeshwanthpur Circle,20467,35.63618993881920,1.375487866605360,77.1260630470834,100.0,1,90.934,43.661267749967200,63.68307304864530,67.84265262275550,115,Clear,No
2023-01-24,Indiranagar,100 Feet Road,35549,42.79297465342530,1.5,100.0,100.0,5,121.098,74.22885467083570,85.87768587953580,50.99561649417890,86,Clear,No
2023-01-24,Indiranagar,CMH Road,27807,27.741987801283200,1.5,85.80463273275170,100.0,2,105.614,42.794701580064800,97.87772216865130,86.79131476965510,119,Clear,No
2023-01-24,Whitefield,Marathahalli Bridge,13543,45.344824653239300,1.0083125531397800,41.6850521307473,70.95815769088450,0,77.086,17.660375323622900,92.27419426946870,65.29258514750120,228,Fog,No
2023-01-24,Whitefield,ITPL Main Road,32788,39.04916661151100,1.5,100.0,100.0,3,115.576,28.984715134668500,87.85154219243610,64.7794436013504,102,Rain,No
2023-01-24,Koramangala,Sony World Junction,14680,40.48553731967970,1.0889237442757700,45.48676191890000,68.94416418077120,1,79.36,59.137471527340300,81.40292679398140,77.63944024570720,179,Fog,No
2023-01-24,Koramangala,Sarjapur Road,49010,32.10924271026960,1.5,100.0,100.0,4,148.02000000000000,62.93822537870010,85.12349436420180,71.33724706487750,109,Clear,Yes
2023-01-24,Electronic City,Hosur Road,14729,36.169229244850000,1.3823354768277800,46.41477912444210,74.29241470225810,0,79.458,14.341289619658800,86.97102953442010,75.6450659835436,195,Clear,No
2023-01-24,Electronic City,Silk Board Junction,12465,43.2430955711099,1.2799981930873300,49.18686126109600,66.46246499876830,1,74.93,43.335669574099400,93.15691361027070,66.596333707599,209,Fog,No
2023-01-24,M.G. Road,Trinity Circle,12452,33.51912490705960,1.2130934274386500,41.217506627748800,65.79168487192050,0,74.904,58.83009055389990,81.95546340873590,86.8412411581111,193,Clear,No
2023-01-24,M.G. Road,Anil Kumble Circle,39383,40.90837887964900,1.5,100.0,100.0,2,128.76600000000000,13.739865937135900,71.14995756624640,71.35149800621380,107,Clear,Yes
2023-01-24,Pattanagere,South End Circle,39355,42.2618496018745,1.5,100.0,100.0,1,128.71000000000000,70.9089700521775,91.10961527975400,52.89698425976080,112,Clear,Yes
2023-01-24,Hebbal,Hebbal Flyover,31608,28.65310758051440,1.5,99.05849564321240,100.0,3,113.21600000000000,18.348733538759600,78.4122700801943,70.13301271193290,105,Clear,No
2023-01-24,Hebbal,Ballari Road,26406,32.579785588870600,1.5,81.91540093936200,100.0,1,102.812,76.43988219366190,95.8429231693524,66.18769919917200,94,Windy,No
2023-01-24,Yeshwanthpur,Yeshwanthpur Circle,22217,43.77183223452420,1.3447427510654400,82.0963241817761,100.0,4,94.434,70.73639804040730,83.18916163466810,90.05491800253310,94,Clear,No
2023-01-24,Yeshwanthpur,Tumkur Road,15585,41.34231581833600,1.0204016593549800,42.94872319647750,78.4428254836931,0,81.17,26.955062611123300,67.36944403917390,79.08035687984650,109,Clear,No
2023-01-25,Indiranagar,100 Feet Road,32376,36.81103999399020,1.5,100.0,100.0,2,114.752,43.37375393893670,85.5185660013575,54.78201904156990,105,Clear,No
2023-01-25,Indiranagar,CMH Road,23047,53.580775561636000,1.2620777295695300,83.80638653827300,100.0,0,96.094,67.78738306464570,82.04523166516730,91.38506494519570,91,Clear,No
2023-01-25,Koramangala,Sony World Junction,29580,20.940467911523800,1.5,100.0,100.0,3,109.16,39.05252328682110,76.99698328171020,99.94119056066200,97,Clear,No
2023-01-25,Koramangala,Sarjapur Road,51743,32.924923033830800,1.5,100.0,100.0,7,153.486,75.12960376555620,65.93013681333640,60.58215343457980,110,Clear,No
2023-01-25,Electronic City,Hosur Road,12593,31.51750541775520,1.282643552889650,46.75345219283820,61.66623195540040,1,75.186,17.77956503789410,97.80891076048520,77.03385706238930,211,Overcast,No
2023-01-25,Electronic City,Silk Board Junction,4233,49.87104373361180,1.3843817292302300,21.163531848241100,24.198077478272500,3,58.466,75.40564260871930,71.9328530223217,60.97820848683030,206,Clear,No
2023-01-25,M.G. Road,Trinity Circle,39413,38.708859389871800,1.5,100.0,100.0,1,128.826,12.449164555649800,70.46296089130920,91.7685033981019,107,Overcast,No
2023-01-25,M.G. Road,Anil Kumble Circle,12872,54.60051095508880,1.0711485719724900,37.69299902077180,67.84239078329650,0,75.744,74.76419208196440,74.9385062316599,62.55426324311760,193,Clear,No
2023-01-25,Pattanagere,Pattanagere 4th Block,24582,30.10666382049720,1.1868553351037800,83.89176047125130,100.0,3,99.164,76.28502869304950,60.81909528560940,90.56757992319340,100,Rain,No
2023-01-25,Pattanagere,South End Circle,37615,51.27919635447950,1.5,100.0,100.0,1,125.23,70.57344958598300,61.87007892549250,80.79565332331440,95,Clear,No
2023-01-25,Hebbal,Ballari Road,10106,40.91844432065150,1.0278122304496600,25.112444108829000,49.78439506010730,0,70.212,24.29371258746970,79.2390485978268,64.04008636607140,187,Clear,Yes
2023-01-26,Indiranagar,100 Feet Road,33226,35.73474971408230,1.5,100.0,100.0,3,116.452,21.062555176737100,60.62602608928570,99.66919943827880,95,Clear,No
2023-01-26,Indiranagar,CMH Road,35292,20.0,1.5,100.0,100.0,0,120.584,68.79981336419390,85.10638586498120,97.07452154240010,103,Clear,No
2023-01-26,Whitefield,Marathahalli Bridge,25403,29.30727309068380,1.5,92.86726604538770,100.0,1,100.806,27.269314318971000,78.47480265821710,69.32035620647550,103,Clear,No
2023-01-26,Whitefield,ITPL Main Road,35801,38.88512257460160,1.5,100.0,100.0,2,121.602,36.026369687153600,86.00306077936240,80.88808264973150,88,Rain,No
2023-01-26,Koramangala,Sarjapur Road,56293,26.03883495517840,1.5,100.0,100.0,3,162.586,61.20642594156880,66.677644152572,94.97157430477360,96,Clear,No
2023-01-26,Pattanagere,Pattanagere 4th Block,13920,43.499202343507600,1.1791942516042400,54.627840615761500,67.41834585929080,3,77.84,49.47841184842380,92.78539982879810,52.225040673680200,210,Clear,No
2023-01-26,Pattanagere,South End Circle,39674,50.718708253057200,1.5,100.0,100.0,2,129.348,35.64934033670410,93.29856389150620,81.61053967183910,103,Rain,No
2023-01-26,Hebbal,Hebbal Flyover,20022,36.808216870874300,1.2735434372599800,59.99278521859510,99.32443624954660,0,90.044,20.910089673235700,70.79559812437390,80.42066930430660,107,Fog,No
2023-01-27,Indiranagar,100 Feet Road,49899,39.4956692844401,1.5,100.0,100.0,2,149.798,75.58639423315760,82.2671407850046,58.194203607792400,107,Clear,No
2023-01-27,Indiranagar,CMH Road,37244,34.88303743547410,1.5,100.0,100.0,1,124.488,17.37232234548910,73.91455079127290,93.50580938861480,111,Clear,No
2023-01-27,Whitefield,ITPL Main Road,35404,29.2955273082563,1.5,100.0,100.0,2,120.808,55.73008860527010,64.43429118220750,54.47594683225020,102,Clear,No
2023-01-27,Koramangala,Sony World Junction,29322,41.76536337338780,1.5,100.0,100.0,2,108.644,69.05525878068420,92.36201508869700,81.99182362437040,94,Windy,No
